file_name,class_id,confidence,point1_x,point1_y,point2_x,point2_y,point3_x,point3_y,point4_x,point4_y
test_218785.json,4,0.832577,170,209,263,209,263,292,170,292
test_203268.json,4,0.832576,301,198,400,198,400,308,301,308
test_202204.json,2,0.832557,342,71,541,71,541,542,342,542
test_208070.json,1,0.832547,248,61,440,61,440,242,248,242
test_213518.json,3,0.83254,96,164,143,164,143,214,96,214
test_215193.json,4,0.832533,261,436,416,436,416,533,261,533
test_214618.json,2,0.832528,268,30,540,30,540,366,268,366
test_218969.json,4,0.832515,360,179,413,179,413,224,360,224
test_216923.json,1,0.832512,317,152,544,152,544,344,317,344
test_203553.json,2,0.832511,237,40,311,40,311,134,237,134
test_213426.json,2,0.832501,445,350,511,350,511,455,445,455
test_209680.json,4,0.832501,201,378,251,378,251,435,201,435
test_205953.json,1,0.832484,77,184,269,184,269,322,77,322
test_219394.json,1,0.832483,319,366,519,366,519,541,319,541
test_202112.json,1,0.832469,69,446,311,446,311,540,69,540
test_200147.json,2,0.832441,206,31,491,31,491,124,206,124
test_209744.json,4,0.832434,184,222,238,222,238,273,184,273
test_203784.json,1,0.832433,189,37,348,37,348,183,189,183
test_220332.json,1,0.832427,386,161,542,161,542,365,386,365
test_215582.json,1,0.832415,155,400,264,400,264,478,155,478
test_209245.json,1,0.832409,46,243,130,243,130,349,46,349
test_219566.json,1,0.832402,252,198,351,198,351,308,252,308
test_212043.json,2,0.832393,91,178,207,178,207,295,91,295
test_206312.json,3,0.83238,318,383,381,383,381,463,318,463
test_210702.json,3,0.832368,271,396,361,396,361,502,271,502
test_219075.json,1,0.832365,234,424,447,424,447,544,234,544
test_219865.json,2,0.832363,124,159,219,159,219,279,124,279
test_206939.json,1,0.832349,342,438,415,438,415,502,342,502
test_205855.json,3,0.832336,82,74,135,74,135,149,82,149
test_201860.json,3,0.832335,267,286,308,286,308,349,267,349
test_212269.json,1,0.832306,36,392,126,392,126,485,36,485
test_205688.json,3,0.832289,386,246,491,246,491,289,386,289
test_202125.json,1,0.832289,117,60,306,60,306,242,117,242
test_200574.json,1,0.832274,105,355,269,355,269,523,105,523
test_200875.json,1,0.83227,263,66,379,66,379,193,263,193
test_219097.json,3,0.832266,208,247,266,247,266,310,208,310
test_207358.json,4,0.83226,334,142,489,142,489,295,334,295
test_205618.json,1,0.832258,306,56,397,56,397,153,306,153
test_218902.json,3,0.832235,69,79,115,79,115,144,69,144
test_216199.json,1,0.832223,101,435,237,435,237,542,101,542
test_213886.json,3,0.832209,265,335,338,335,338,400,265,400
test_213323.json,2,0.832193,378,274,457,274,457,371,378,371
test_209804.json,3,0.832174,497,225,543,225,543,294,497,294
test_206759.json,1,0.832171,302,373,429,373,429,475,302,475
test_203531.json,1,0.832169,63,60,494,60,494,516,63,516
test_205329.json,2,0.83216,283,226,372,226,372,306,283,306
test_216447.json,1,0.832152,34,260,232,260,232,392,34,392
test_215734.json,3,0.832149,247,473,296,473,296,529,247,529
test_200173.json,3,0.832142,267,114,324,114,324,175,267,175
test_208511.json,1,0.832138,47,138,229,138,229,424,47,424
test_214688.json,3,0.832131,294,218,375,218,375,293,294,293
test_209582.json,3,0.832126,99,3,123,3,123,76,99,76
test_206565.json,1,0.83212,104,135,216,135,216,244,104,244
test_203342.json,1,0.832096,297,328,368,328,368,456,297,456
test_207944.json,2,0.832078,150,39,194,39,194,84,150,84
test_208253.json,2,0.832047,234,379,305,379,305,451,234,451
test_211941.json,1,0.832027,141,68,295,68,295,274,141,274
test_210839.json,2,0.832012,297,132,531,132,531,367,297,367
test_201772.json,4,0.831983,253,401,318,401,318,461,253,461
test_203818.json,4,0.831981,191,200,272,200,272,274,191,274
test_218901.json,1,0.831974,37,385,178,385,178,519,37,519
test_208958.json,1,0.831968,77,246,279,246,279,505,77,505
test_218486.json,1,0.831966,33,49,296,49,296,542,33,542
test_211362.json,1,0.831964,215,486,270,486,270,540,215,540
test_201809.json,2,0.831954,251,32,368,32,368,115,251,115
test_218119.json,1,0.831953,135,239,301,239,301,397,135,397
test_208615.json,4,0.831948,58,261,177,261,177,325,58,325
test_217773.json,4,0.831937,323,243,374,243,374,298,323,298
test_219004.json,3,0.831932,66,166,145,166,145,230,66,230
test_201893.json,3,0.831929,158,467,322,467,322,541,158,541
test_219066.json,3,0.83191,63,35,119,35,119,101,63,101
test_211909.json,4,0.831909,161,308,364,308,364,517,161,517
test_206755.json,1,0.831903,256,34,426,34,426,174,256,174
test_209241.json,2,0.83189,10,226,116,226,116,312,10,312
test_220416.json,1,0.83188,156,206,397,206,397,496,156,496
test_216203.json,2,0.831863,272,150,443,150,443,252,272,252
test_202740.json,2,0.831853,198,349,287,349,287,422,198,422
test_202012.json,2,0.831851,166,159,532,159,532,537,166,537
test_200339.json,3,0.831851,175,259,290,259,290,345,175,345
test_201442.json,4,0.83185,352,370,471,370,471,464,352,464
test_219588.json,3,0.831841,147,82,192,82,192,113,147,113
test_211897.json,3,0.831836,45,257,189,257,189,439,45,439
test_207762.json,3,0.831818,61,34,116,34,116,101,61,101
test_209170.json,1,0.831806,211,358,421,358,421,526,211,526
test_220481.json,2,0.831805,395,273,463,273,463,325,395,325
test_207646.json,1,0.8318,145,345,221,345,221,418,145,418
test_203475.json,1,0.831758,383,158,540,158,540,438,383,438
test_208280.json,2,0.831744,109,49,237,49,237,183,109,183
test_201659.json,3,0.83171,282,205,346,205,346,269,282,269
test_213051.json,1,0.831705,98,100,253,100,253,351,98,351
test_218564.json,3,0.831702,63,94,151,94,151,177,63,177
test_203822.json,4,0.831695,366,454,449,454,449,537,366,537
test_220148.json,3,0.831676,44,329,93,329,93,409,44,409
test_219983.json,2,0.831664,231,162,286,162,286,215,231,215
test_206982.json,1,0.83165,387,103,496,103,496,239,387,239
test_218946.json,1,0.831644,29,35,271,35,271,371,29,371
test_215855.json,1,0.831614,284,29,527,29,527,210,284,210
test_211436.json,1,0.831601,127,423,233,423,233,520,127,520
test_200144.json,1,0.831593,154,211,295,211,295,344,154,344
test_216313.json,3,0.831576,191,294,255,294,255,376,191,376
test_203260.json,1,0.831574,36,33,542,33,542,545,36,545
test_214649.json,1,0.831566,296,382,405,382,405,459,296,459
test_212318.json,1,0.831561,30,202,210,202,210,424,30,424
test_212953.json,4,0.831552,215,214,289,214,289,339,215,339
test_214139.json,1,0.831546,79,290,248,290,248,449,79,449
test_200499.json,4,0.831533,297,389,385,389,385,540,297,540
test_211480.json,1,0.831507,209,61,347,61,347,167,209,167
test_209270.json,4,0.831489,271,390,337,390,337,495,271,495
test_219206.json,2,0.83148,115,370,180,370,180,429,115,429
test_213995.json,1,0.831477,280,34,451,34,451,212,280,212
test_207535.json,3,0.831445,345,219,406,219,406,279,345,279
test_204161.json,2,0.831442,34,32,491,32,491,382,34,382
test_202572.json,4,0.831438,155,254,269,254,269,385,155,385
test_205783.json,3,0.831435,250,117,322,117,322,231,250,231
test_211522.json,3,0.831414,262,207,320,207,320,249,262,249
test_210350.json,3,0.831413,175,426,310,426,310,538,175,538
test_202779.json,2,0.831408,156,8,313,8,313,209,156,209
test_202519.json,3,0.831405,191,197,243,197,243,266,191,266
test_217546.json,1,0.831404,36,202,198,202,198,296,36,296
test_216789.json,1,0.831387,379,181,541,181,541,343,379,343
test_201972.json,3,0.831386,407,397,471,397,471,442,407,442
test_211045.json,1,0.831384,101,374,257,374,257,520,101,520
test_209661.json,4,0.831368,232,405,325,405,325,541,232,541
test_210395.json,3,0.831367,39,152,103,152,103,184,39,184
test_201282.json,1,0.831354,275,277,348,277,348,357,275,357
test_212829.json,4,0.831349,197,379,269,379,269,463,197,463
test_216516.json,4,0.831343,311,453,389,453,389,502,311,502
test_218129.json,4,0.831343,143,107,187,107,187,146,143,146
test_217901.json,4,0.831295,215,440,324,440,324,531,215,531
test_215863.json,1,0.831277,471,102,543,102,543,326,471,326
test_212316.json,1,0.831272,36,100,172,100,172,320,36,320
test_205769.json,4,0.83127,334,419,423,419,423,502,334,502
test_207621.json,4,0.831266,201,34,271,34,271,97,201,97
test_209890.json,3,0.831266,132,342,174,342,174,407,132,407
test_216489.json,2,0.831257,110,247,272,247,272,376,110,376
test_216065.json,3,0.831252,52,315,126,315,126,370,52,370
test_218190.json,4,0.831251,323,117,499,117,499,310,323,310
test_212024.json,1,0.831225,34,176,292,176,292,424,34,424
test_218288.json,3,0.831212,130,90,177,90,177,127,130,127
test_209092.json,3,0.831201,63,451,241,451,241,541,63,541
test_212784.json,4,0.831176,376,291,529,291,529,452,376,452
test_201280.json,2,0.831173,31,206,489,206,489,542,31,542
test_206519.json,2,0.831167,255,299,307,299,307,345,255,345
test_204076.json,2,0.831159,1,107,197,107,197,296,1,296
test_215107.json,4,0.831157,399,391,470,391,470,453,399,453
test_200002.json,2,0.831152,220,346,343,346,343,479,220,479
test_204196.json,4,0.831141,204,175,321,175,321,274,204,274
test_215058.json,1,0.831138,35,225,161,225,161,353,35,353
test_218632.json,1,0.831129,64,326,139,326,139,396,64,396
test_203800.json,1,0.831116,134,295,266,295,266,445,134,445
test_218912.json,4,0.831092,249,55,290,55,290,89,249,89
test_208544.json,3,0.831088,93,144,142,144,142,214,93,214
test_213794.json,2,0.831084,200,491,282,491,282,538,200,538
test_215207.json,2,0.831081,83,32,515,32,515,168,83,168
test_206224.json,1,0.831071,68,160,223,160,223,386,68,386
test_202366.json,4,0.831065,73,256,117,256,117,316,73,316
test_213264.json,4,0.831063,245,79,282,79,282,107,245,107
test_205676.json,1,0.83106,404,194,542,194,542,419,404,419
test_210274.json,4,0.831048,255,49,469,49,469,260,255,260
test_213400.json,3,0.831047,275,138,337,138,337,208,275,208
test_211663.json,1,0.831038,45,307,207,307,207,481,45,481
test_208680.json,3,0.831031,48,233,126,233,126,325,48,325
test_215989.json,2,0.831031,151,318,226,318,226,399,151,399
test_214042.json,4,0.83103,33,281,111,281,111,360,33,360
test_205174.json,1,0.831025,101,113,296,113,296,324,101,324
test_219972.json,1,0.831013,420,183,484,183,484,235,420,235
test_201351.json,3,0.831001,183,211,242,211,242,256,183,256
test_203447.json,1,0.831001,45,259,143,259,143,318,45,318
test_202889.json,3,0.830997,131,85,166,85,166,116,131,116
test_200671.json,1,0.830985,112,175,214,175,214,274,112,274
test_201091.json,1,0.830984,146,173,293,173,293,364,146,364
test_205182.json,3,0.830973,125,92,171,92,171,125,125,125
test_208444.json,4,0.830966,82,342,126,342,126,395,82,395
test_211760.json,4,0.830963,163,307,256,307,256,371,163,371
test_209268.json,2,0.830959,449,305,514,305,514,375,449,375
test_209809.json,1,0.830958,44,260,142,260,142,319,44,319
test_206051.json,1,0.830957,189,426,385,426,385,543,189,543
test_210728.json,3,0.830948,101,89,146,89,146,118,101,118
test_207595.json,1,0.830945,309,180,540,180,540,417,309,417
test_216475.json,4,0.830912,390,337,450,337,450,387,390,387
test_200131.json,1,0.830907,376,32,509,32,509,197,376,197
test_219630.json,1,0.830896,377,178,540,178,540,382,377,382
test_202386.json,1,0.830894,233,45,382,45,382,187,233,187
test_203757.json,3,0.830864,295,439,344,439,344,478,295,478
test_206912.json,1,0.830849,213,35,396,35,396,205,213,205
test_212382.json,2,0.830835,382,197,541,197,541,329,382,329
test_215372.json,3,0.830832,49,318,112,318,112,397,49,397
test_201586.json,3,0.830803,232,248,310,248,310,310,232,310
test_216020.json,3,0.830802,155,82,200,82,200,113,155,113
test_201114.json,1,0.830796,265,33,473,33,473,226,265,226
test_205853.json,1,0.83079,90,116,234,116,234,373,90,373
test_202390.json,3,0.830754,70,375,148,375,148,472,70,472
test_217051.json,4,0.830734,275,133,410,133,410,266,275,266
test_219946.json,3,0.830733,408,81,467,81,467,135,408,135
test_220214.json,3,0.830728,77,154,187,154,187,243,77,243
test_214446.json,4,0.83071,397,387,461,387,461,495,397,495
test_213096.json,3,0.830709,42,209,123,209,123,316,42,316
test_206829.json,4,0.830705,124,43,165,43,165,89,124,89
test_211502.json,1,0.830705,162,135,411,135,411,299,162,299
test_213891.json,1,0.830674,134,121,286,121,286,267,134,267
test_203054.json,1,0.83067,266,31,524,31,524,218,266,218
test_213832.json,4,0.830649,271,34,333,34,333,87,271,87
test_220377.json,3,0.830646,239,75,284,75,284,116,239,116
test_208895.json,1,0.830644,37,86,162,86,162,203,37,203
test_200154.json,1,0.830626,238,454,369,454,369,541,238,541
test_211244.json,4,0.830614,315,175,439,175,439,293,315,293
test_210851.json,2,0.830612,31,46,166,46,166,353,31,353
test_211883.json,1,0.830606,81,335,239,335,239,459,81,459
test_215771.json,3,0.830598,219,399,277,399,277,446,219,446
test_200611.json,4,0.830588,85,63,221,63,221,182,85,182
test_211490.json,4,0.830587,150,33,273,33,273,149,150,149
test_217983.json,3,0.830569,35,271,125,271,125,361,35,361
test_219667.json,1,0.830547,44,290,300,290,300,540,44,540
test_202141.json,4,0.830544,422,438,461,438,461,505,422,505
test_200504.json,3,0.830543,42,173,214,173,214,318,42,318
test_218685.json,1,0.830526,34,318,318,318,318,508,34,508
test_209670.json,2,0.830526,31,182,544,182,544,541,31,541
test_214255.json,3,0.830515,266,151,359,151,359,272,266,272
test_215108.json,1,0.830492,32,105,197,105,197,377,32,377
test_200530.json,1,0.830487,287,322,324,322,324,372,287,372
test_209939.json,4,0.83048,162,98,251,98,251,173,162,173
test_203372.json,4,0.830477,240,207,462,207,462,354,240,354
test_217356.json,1,0.830477,305,31,537,31,537,220,305,220
test_202913.json,2,0.830473,255,152,297,152,297,201,255,201
test_218186.json,1,0.830466,246,332,382,332,382,463,246,463
test_215694.json,4,0.830443,274,125,325,125,325,185,274,185
test_207870.json,1,0.830435,233,197,357,197,357,319,233,319
test_211477.json,1,0.830416,258,71,320,71,320,199,258,199
test_215038.json,2,0.830415,17,124,66,124,66,173,17,173
test_206397.json,1,0.830405,176,306,381,306,381,415,176,415
test_220482.json,2,0.830401,151,329,248,329,248,434,151,434
test_209993.json,3,0.830381,280,308,314,308,314,370,280,370
test_201328.json,4,0.830376,437,244,500,244,500,307,437,307
test_208947.json,4,0.830365,339,445,412,445,412,507,339,507
test_219567.json,2,0.830364,244,31,337,31,337,83,244,83
test_220540.json,3,0.830362,185,16,218,16,218,116,185,116
test_215049.json,1,0.83036,251,369,343,369,343,472,251,472
test_209384.json,3,0.83033,218,318,261,318,261,362,218,362
test_206713.json,4,0.830312,387,149,528,149,528,274,387,274
test_218865.json,3,0.830281,370,299,449,299,449,368,370,368
test_212369.json,1,0.830268,416,157,465,157,465,222,416,222
test_209099.json,4,0.830251,142,293,214,293,214,335,142,335
test_219321.json,1,0.830241,274,116,390,116,390,248,274,248
test_203068.json,2,0.830239,404,288,479,288,479,359,404,359
test_208259.json,3,0.830234,233,350,306,350,306,421,233,421
test_204214.json,3,0.830233,261,371,301,371,301,403,261,403
test_203228.json,3,0.830233,130,87,176,87,176,124,130,124
test_215554.json,3,0.830199,201,321,381,321,381,522,201,522
test_212955.json,3,0.830161,500,179,543,179,543,257,500,257
test_220319.json,1,0.830128,35,238,164,238,164,372,35,372
test_203735.json,1,0.830108,445,141,542,141,542,369,445,369
test_200796.json,2,0.830104,200,206,542,206,542,538,200,538
test_218426.json,1,0.830088,361,74,541,74,541,288,361,288
test_214571.json,1,0.83006,337,396,412,396,412,503,337,503
test_200692.json,1,0.830036,195,343,400,343,400,496,195,496
test_208189.json,2,0.830034,15,0,225,0,225,152,15,152
test_203698.json,3,0.830032,349,148,441,148,441,211,349,211
test_212398.json,1,0.830028,390,87,540,87,540,301,390,301
test_204200.json,1,0.830018,66,133,237,133,237,273,66,273
test_214445.json,1,0.830002,244,188,342,188,342,281,244,281
test_209193.json,1,0.829996,84,49,513,49,513,472,84,472
test_213097.json,4,0.829987,262,426,328,426,328,480,262,480
test_202672.json,3,0.829985,288,258,330,258,330,313,288,313
test_219425.json,4,0.829984,42,193,206,193,206,522,42,522
test_203323.json,2,0.829982,198,146,264,146,264,227,198,227
test_213068.json,4,0.829978,355,198,508,198,508,369,355,369
test_214156.json,3,0.829968,224,388,261,388,261,424,224,424
test_204894.json,1,0.829967,33,144,418,144,418,539,33,539
test_200439.json,2,0.82995,89,42,304,42,304,224,89,224
test_212491.json,3,0.829949,211,190,260,190,260,256,211,256
test_209777.json,1,0.829942,327,306,463,306,463,424,327,424
test_211540.json,3,0.829921,121,158,191,158,191,213,121,213
test_201143.json,4,0.829912,284,95,392,95,392,229,284,229
test_211563.json,3,0.829893,114,52,173,52,173,99,114,99
test_202163.json,3,0.829891,129,87,174,87,174,125,129,125
test_200262.json,4,0.829888,288,316,351,316,351,388,288,388
test_207613.json,2,0.829863,246,42,345,42,345,117,246,117
test_215911.json,1,0.829837,462,151,542,151,542,409,462,409
test_220671.json,3,0.829823,72,190,151,190,151,284,72,284
test_204037.json,3,0.829819,306,290,360,290,360,356,306,356
test_218509.json,2,0.829808,125,181,183,181,183,270,125,270
test_206031.json,3,0.829807,100,108,206,108,206,197,100,197
test_200709.json,3,0.829787,122,238,154,238,154,266,122,266
test_201068.json,1,0.829776,193,349,274,349,274,445,193,445
test_216926.json,4,0.829775,229,309,330,309,330,397,229,397
test_220867.json,3,0.829774,200,31,336,31,336,233,200,233
test_209894.json,2,0.829758,95,9,319,9,319,208,95,208
test_203977.json,1,0.829744,288,292,409,292,409,427,288,427
test_200606.json,4,0.829741,401,268,526,268,526,541,401,541
test_214806.json,4,0.829733,137,436,229,436,229,477,137,477
test_213023.json,4,0.829708,302,151,403,151,403,276,302,276
test_217437.json,3,0.829701,38,173,107,173,107,263,38,263
test_218989.json,3,0.829692,267,389,447,389,447,502,267,502
test_203232.json,1,0.829672,369,288,495,288,495,415,369,415
test_216770.json,4,0.829642,75,373,136,373,136,456,75,456
test_200871.json,1,0.82964,354,32,539,32,539,284,354,284
test_203632.json,1,0.829628,146,357,278,357,278,538,146,538
test_213954.json,4,0.829627,169,410,202,410,202,453,169,453
test_211639.json,3,0.829625,256,224,301,224,301,276,256,276
test_218960.json,1,0.829621,31,101,261,101,261,407,31,407
test_220688.json,2,0.829617,13,21,131,21,131,147,13,147
test_212492.json,1,0.829595,95,138,193,138,193,233,95,233
test_206097.json,1,0.82959,148,467,271,467,271,542,148,542
test_207131.json,3,0.829585,101,90,145,90,145,121,101,121
test_202132.json,4,0.829566,111,380,169,380,169,435,111,435
test_217509.json,1,0.829541,375,273,540,273,540,535,375,535
test_211380.json,3,0.829535,255,355,304,355,304,423,255,423
test_212795.json,4,0.829532,152,445,211,445,211,523,152,523
test_210626.json,4,0.829524,422,443,464,443,464,477,422,477
test_217691.json,3,0.829519,129,87,175,87,175,125,129,125
test_205673.json,3,0.829505,162,84,207,84,207,118,162,118
test_212563.json,1,0.829464,49,397,239,397,239,538,49,538
test_219901.json,1,0.82946,54,302,231,302,231,437,54,437
test_208816.json,1,0.829457,43,361,314,361,314,543,43,543
test_211863.json,4,0.829452,220,116,256,116,256,140,220,140
test_205440.json,4,0.829451,64,48,219,48,219,273,64,273
test_208728.json,1,0.829445,379,337,481,337,481,459,379,459
test_204099.json,1,0.829439,124,225,288,225,288,350,124,350
test_213901.json,1,0.829439,164,196,464,196,464,403,164,403
test_216277.json,4,0.829435,372,272,424,272,424,337,372,337
test_202791.json,1,0.829431,31,212,199,212,199,422,31,422
test_207936.json,3,0.829419,120,81,170,81,170,126,120,126
test_208145.json,4,0.829404,179,74,251,74,251,158,179,158
test_204707.json,4,0.829398,247,226,345,226,345,382,247,382
test_204878.json,2,0.829397,90,112,263,112,263,268,90,268
test_202098.json,3,0.829357,260,76,319,76,319,201,260,201
test_202578.json,1,0.829343,352,282,541,282,541,543,352,543
test_218142.json,3,0.829319,135,77,381,77,381,276,135,276
test_207249.json,1,0.829315,31,157,134,157,134,382,31,382
test_213027.json,1,0.829314,80,337,152,337,152,424,80,424
test_210106.json,2,0.829275,166,229,250,229,250,312,166,312
test_206026.json,4,0.829256,198,473,326,473,326,537,198,537
test_206944.json,3,0.829246,96,247,142,247,142,312,96,312
test_214606.json,1,0.829243,357,246,540,246,540,539,357,539
test_207218.json,3,0.829235,46,267,161,267,161,383,46,383
test_208188.json,4,0.829235,266,145,339,145,339,216,266,216
test_216395.json,4,0.829234,322,391,362,391,362,440,322,440
test_213423.json,4,0.829219,349,287,388,287,388,344,349,344
test_203000.json,3,0.829214,242,384,340,384,340,509,242,509
test_216134.json,1,0.829213,35,273,209,273,209,438,35,438
test_213553.json,3,0.829211,461,276,527,276,527,393,461,393
test_203648.json,1,0.829205,373,63,426,63,426,116,373,116
test_211545.json,4,0.829196,338,363,517,363,517,495,338,495
test_213866.json,3,0.829195,102,89,146,89,146,118,102,118
test_205753.json,1,0.82916,359,258,541,258,541,397,359,397
test_203602.json,3,0.829159,92,228,124,228,124,260,92,260
test_207811.json,2,0.829143,173,123,256,123,256,223,173,223
test_209617.json,3,0.829135,153,81,198,81,198,113,153,113
test_205185.json,1,0.829131,345,337,450,337,450,452,345,452
test_206249.json,4,0.829117,207,243,249,243,249,301,207,301
test_219624.json,1,0.829109,349,247,419,247,419,332,349,332
test_205111.json,3,0.829107,243,47,276,47,276,90,243,90
test_208989.json,4,0.829082,197,416,257,416,257,482,197,482
test_216138.json,1,0.829077,173,105,307,105,307,238,173,238
test_215693.json,2,0.829064,242,317,346,317,346,406,242,406
test_200300.json,1,0.829057,193,30,470,30,470,191,193,191
test_216472.json,1,0.829055,180,184,307,184,307,297,180,297
test_210288.json,3,0.829055,103,407,197,407,197,494,103,494
test_215232.json,3,0.829053,130,90,177,90,177,128,130,128
test_213211.json,3,0.829053,349,259,483,259,483,352,349,352
test_219043.json,3,0.829036,136,479,206,479,206,523,136,523
test_213591.json,1,0.829022,38,232,312,232,312,318,38,318
test_208292.json,1,0.829018,191,283,480,283,480,471,191,471
test_208002.json,3,0.828976,291,289,345,289,345,333,291,333
test_218140.json,2,0.828971,201,366,248,366,248,421,201,421
test_214456.json,4,0.828971,35,173,105,173,105,256,35,256
test_215867.json,4,0.828968,243,72,284,72,284,103,243,103
test_201324.json,2,0.828948,42,79,189,79,189,262,42,262
test_220178.json,2,0.828929,242,296,314,296,314,353,242,353
test_218745.json,3,0.828923,104,88,148,88,148,118,104,118
test_206261.json,3,0.82892,254,402,364,402,364,517,254,517
test_206375.json,1,0.828913,80,297,333,297,333,513,80,513
test_210193.json,1,0.828895,354,357,400,357,400,403,354,403
test_218587.json,1,0.828873,98,216,313,216,313,475,98,475
test_202669.json,3,0.828871,62,175,166,175,166,345,62,345
test_201012.json,1,0.828867,34,336,323,336,323,540,34,540
test_210021.json,4,0.828866,257,401,304,401,304,440,257,440
test_207351.json,4,0.828864,215,331,271,331,271,385,215,385
test_205350.json,4,0.828863,265,369,379,369,379,495,265,495
test_216747.json,4,0.828861,253,190,413,190,413,496,253,496
test_206565.json,1,0.82886,49,204,255,204,255,435,49,435
test_211560.json,4,0.828858,127,254,218,254,218,336,127,336
test_200480.json,1,0.828853,169,276,226,276,226,333,169,333
test_219574.json,4,0.828826,156,63,327,63,327,191,156,191
test_208222.json,3,0.828813,368,246,423,246,423,341,368,341
test_218492.json,1,0.82881,140,221,241,221,241,325,140,325
test_214797.json,1,0.828767,116,316,315,316,315,493,116,493
test_210179.json,1,0.828761,98,229,220,229,220,309,98,309
test_206469.json,2,0.828741,298,191,364,191,364,252,298,252
test_219481.json,3,0.828736,219,427,266,427,266,480,219,480
test_215013.json,1,0.828734,133,209,279,209,279,351,133,351
test_219659.json,1,0.828731,318,75,491,75,491,272,318,272
test_213564.json,4,0.828722,33,101,306,101,306,234,33,234
test_211240.json,1,0.828716,69,445,270,445,270,542,69,542
test_220522.json,4,0.828712,197,369,277,369,277,442,197,442
test_215531.json,2,0.828702,390,195,538,195,538,328,390,328
test_202466.json,1,0.8287,270,234,398,234,398,358,270,358
test_215692.json,3,0.828698,320,161,492,161,492,301,320,301
test_215000.json,3,0.828696,41,286,81,286,81,330,41,330
test_217256.json,2,0.828689,256,84,535,84,535,441,256,441
test_201550.json,3,0.828687,153,81,197,81,197,113,153,113
test_211836.json,1,0.828686,239,328,440,328,440,487,239,487
test_210716.json,4,0.828683,248,31,392,31,392,127,248,127
test_219609.json,3,0.828666,342,186,413,186,413,293,342,293
test_211903.json,4,0.828663,269,451,379,451,379,525,269,525
test_211673.json,1,0.828651,76,30,283,30,283,202,76,202
test_204233.json,4,0.82864,178,480,249,480,249,534,178,534
test_206971.json,4,0.828629,413,122,518,122,518,267,413,267
test_208896.json,1,0.828623,307,411,517,411,517,543,307,543
test_214778.json,3,0.828613,139,398,204,398,204,443,139,443
test_218019.json,4,0.82859,397,226,494,226,494,351,397,351
test_209683.json,1,0.828573,314,204,508,204,508,484,314,484
test_217293.json,1,0.828569,259,72,319,72,319,195,259,195
test_212915.json,1,0.828541,37,187,157,187,157,319,37,319
test_210775.json,1,0.828537,61,256,257,256,257,481,61,481
test_216380.json,3,0.828535,253,466,319,466,319,510,253,510
test_216258.json,3,0.828534,302,324,359,324,359,375,302,375
test_202965.json,2,0.82853,142,37,264,37,264,193,142,193
test_207969.json,4,0.828521,105,54,197,54,197,166,105,166
test_207469.json,1,0.828509,115,150,257,150,257,294,115,294
test_211116.json,4,0.828493,255,330,325,330,325,401,255,401
test_214015.json,1,0.82849,90,83,216,83,216,170,90,170
test_217640.json,4,0.828471,239,332,332,332,332,425,239,425
test_201226.json,1,0.828468,32,217,401,217,401,540,32,540
test_217693.json,4,0.828465,85,186,128,186,128,237,85,237
test_216930.json,1,0.828464,174,99,233,99,233,180,174,180
test_214720.json,1,0.82846,130,140,248,140,248,260,130,260
test_220747.json,3,0.82842,225,140,267,140,267,204,225,204
test_202801.json,1,0.828417,398,94,542,94,542,295,398,295
test_214196.json,1,0.828403,142,31,306,31,306,239,142,239
test_220791.json,4,0.828383,403,338,488,338,488,384,403,384
test_212379.json,3,0.828372,209,459,253,459,253,506,209,506
test_206592.json,2,0.828364,153,102,231,102,231,175,153,175
test_205456.json,1,0.828357,236,384,404,384,404,538,236,538
test_208267.json,3,0.82835,204,244,275,244,275,318,204,318
test_214386.json,4,0.828342,37,199,226,199,226,498,37,498
test_216263.json,4,0.82834,94,242,196,242,196,333,94,333
test_220535.json,3,0.828318,229,428,293,428,293,518,229,518
test_205861.json,1,0.828318,233,299,346,299,346,414,233,414
test_213746.json,2,0.828317,59,101,159,101,159,176,59,176
test_215366.json,2,0.828302,31,65,166,65,166,236,31,236
test_205245.json,4,0.828294,211,216,297,216,297,298,211,298
test_207663.json,4,0.828282,308,246,391,246,391,358,308,358
test_212846.json,2,0.828266,38,124,129,124,129,203,38,203
test_214239.json,4,0.828259,274,137,316,137,316,198,274,198
test_214636.json,3,0.828232,129,171,197,171,197,267,129,267
test_206446.json,4,0.828215,95,243,265,243,265,529,95,529
test_205919.json,3,0.828204,44,245,81,245,81,308,44,308
test_216346.json,1,0.828192,67,30,341,30,341,203,67,203
test_208280.json,2,0.82819,60,164,144,164,144,260,60,260
test_206022.json,3,0.828156,73,323,124,323,124,383,73,383
test_212789.json,1,0.828141,34,100,266,100,266,415,34,415
test_201030.json,4,0.82814,217,385,288,385,288,514,217,514
test_214154.json,1,0.828124,108,358,213,358,213,458,108,458
test_213454.json,4,0.828123,177,207,324,207,324,456,177,456
test_216370.json,1,0.828118,248,174,349,174,349,249,248,249
test_215807.json,1,0.828099,408,335,528,335,528,462,408,462
test_206284.json,1,0.82809,33,91,206,91,206,542,33,542
test_203485.json,4,0.82809,152,162,224,162,224,256,152,256
test_201709.json,4,0.828069,151,491,220,491,220,537,151,537
test_202407.json,1,0.828044,33,222,135,222,135,413,33,413
test_202020.json,1,0.828039,292,200,501,200,501,381,292,381
test_216369.json,2,0.828021,272,355,352,355,352,420,272,420
test_219242.json,1,0.828016,252,37,540,37,540,527,252,527
